"ID","Metadata","Localized Name"
"advancedrocketry:crystal","2","Emerald Block"
"advancedrocketry:crystal","3","Ruby Block"
"advancedrocketry:crystal","4","Citrine Block"
"advancedrocketry:crystal","5","Wulfentite Block"
"advancedrocketry:crystallizer","0","Crystallizer"
"advancedrocketry:cuttingMachine","0","Cutting Machine"
"advancedrocketry:dataPipe","0","Data Cable"
"advancedrocketry:dataUnit","0","Data Storage Unit"
"advancedrocketry:deployableRocketBuilder","0","Unmanned Vehicle Assembler"
"advancedrocketry:drill","0","Drill"
"advancedrocketry:electricMushroom","0","Electric Mushroom"
"advancedrocketry:electrolyser","0","Electrolyser"
"advancedrocketry:elevatorChip","0","Space Elevator Chip"
"advancedrocketry:energyPipe","0","Energy Pipe"
"advancedrocketry:forceField","0","Force Field"
"advancedrocketry:forceFieldProjector","0","Force Field Projector"
"advancedrocketry:fuelTank","0","Liquid Fuel Tank"
"advancedrocketry:fuelingStation","0","Fueling station"
"advancedrocketry:geode","0","Geode Block"
"advancedrocketry:gravityController","0","Gravity Controller"
"advancedrocketry:gravityMachine","0","Gravity Controller"
"advancedrocketry:guidanceComputer","0","Guidance Computer"
"advancedrocketry:hotTurf","0","Oxidized Ferric Sand"
"advancedrocketry:hydrogenFluid","0","Hydrogen"
"advancedrocketry:ic","0","Basic Circuit"
"advancedrocketry:ic","1","Tracking Circuit"
"advancedrocketry:ic","2","Advanced Circuit"
"advancedrocketry:ic","3","Control Circuit Board"
"advancedrocketry:ic","4","Item IO Circuit Board"
"advancedrocketry:ic","5","Liquid IO Circuit Board"
"advancedrocketry:intake","0","Gas Intake"
"advancedrocketry:iquartzcrucible","0","Quartz Crucible"
"advancedrocketry:itemCircuitPlate","0","Basic Circuit Plate"
"advancedrocketry:itemCircuitPlate","1","Advanced Circuit Plate"
"advancedrocketry:itemUpgrade","0","Hover Upgrade"
"advancedrocketry:itemUpgrade","1","Flight Speed Control Upgrade"
"advancedrocketry:itemUpgrade","2","Bionic Leg Upgrade"
"advancedrocketry:itemUpgrade","3","Padded Landing Boots"
"advancedrocketry:itemUpgrade","4","Anti-Fog Visor"
"advancedrocketry:jackHammer","0","Jack Hammer"
"advancedrocketry:jetPack","0","Jet Pack"
"advancedrocketry:landingPad","0","Docking Pad"
"advancedrocketry:lathe","0","Lathe"
"advancedrocketry:launchpad","0","Launch Pad"
"advancedrocketry:lens","0","Basic Lens"
"advancedrocketry:lightSource","0","tile.lightSource.name"
"advancedrocketry:liquidPipe","0","Liquid Pipe"
"advancedrocketry:liquidTank","0","Pressurized Tank"
"advancedrocketry:loader","0","Data Bus"
"advancedrocketry:loader","1","Satellite Bay"
"advancedrocketry:loader","2","Rocket Unloader"
"advancedrocketry:loader","3","Rocket Loader"
"advancedrocketry:loader","4","Rocket Fluid Unloader"
"advancedrocketry:loader","5","Rocket Fluid Loader"
"advancedrocketry:loader","6","Guidance Computer Access Hatch"
"advancedrocketry:metal0","0","Titanium Aluminide Block"
"advancedrocketry:metal0","1","Titanium Iridium Alloy Block"
"advancedrocketry:microwaveReciever","0","Microwave Reciever"
"advancedrocketry:misc","0","User Interface"
"advancedrocketry:misc","1","Carbon Brick"
"advancedrocketry:monitoringStation","0","Rocket Monitoring Station"
"advancedrocketry:moonTurf","0","Moon Turf"
"advancedrocketry:nitrogenFluid","0","Nitrogen"
"advancedrocketry:observatory","0","Observatory"
"advancedrocketry:oreScanner","0","Ore Scanner"
"advancedrocketry:orientationController","0","Orientation Controller"
"advancedrocketry:oxygenCharger","0","Gas Charge Pad"
"advancedrocketry:oxygenDetection","0","Atmosphere Detector"
"advancedrocketry:oxygenFluid","0","Oxygen"
"advancedrocketry:oxygenScrubber","0","CO2 Scrubber"
"advancedrocketry:oxygenVent","0","Oxygen Vent"
"advancedrocketry:pipeSealer","0","Pipe Seal"
"advancedrocketry:planetAnalyser","0","Astrobody Data processor"
"advancedrocketry:planetHoloSelector","0","Holographic Planet Selector"
"advancedrocketry:planetIdChip","0","Planet Id Chip"
"advancedrocketry:planetSelector","0","Planet Selector"
"advancedrocketry:planks","0","Lightwood planks"
"advancedrocketry:platePress","0","Small Plate Presser"
"advancedrocketry:precisionassemblingmachine","0","Precision Assembler"
"advancedrocketry:pressureTank","0","Low Pressure Tank"
"advancedrocketry:pressureTank","1","Pressure Tank"
"advancedrocketry:pressureTank","2","High Pressure Tank"
"advancedrocketry:pressureTank","3","Super High Pressure Tank"
"advancedrocketry:productdust","0","Titanium Aluminide Dust"
"advancedrocketry:productdust","1","Titanium Iridium Alloy Dust"
"advancedrocketry:productgear","0","Titanium Aluminide Gear"
"advancedrocketry:productgear","1","Titanium Iridium Alloy Gear"
"advancedrocketry:productingot","0","Titanium Aluminide Ingot"
"advancedrocketry:productingot","1","Titanium Iridium Alloy Ingot"
"advancedrocketry:productnugget","0","Titanium Aluminide Nugget"
"advancedrocketry:productnugget","1","Titanium Iridium Alloy Nugget"
"advancedrocketry:productplate","0","Titanium Aluminide Plate"
"advancedrocketry:productplate","1","Titanium Iridium Alloy Plate"
"advancedrocketry:productrod","0","Titanium Aluminide Rod"
"advancedrocketry:productrod","1","Titanium Iridium Alloy Rod"
"advancedrocketry:productsheet","0","Titanium Aluminide Sheet"
"advancedrocketry:productsheet","1","Titanium Iridium Alloy Sheet"
"advancedrocketry:quartzcrucible","0","Quartz Crucible"
"advancedrocketry:railgun","0","Railgun"
"advancedrocketry:rocketBuilder","0","Rocket Assembling Machine"
"advancedrocketry:rocketFuel","0","Rocket Fuel"
"advancedrocketry:rocketmotor","0","Liquid Fueled Engine"
"advancedrocketry:rollingMachine","0","Rolling Machine"
"advancedrocketry:satellite","0","Satellite"
"advancedrocketry:satelliteBuilder","0","Satellite Builder"
"advancedrocketry:satelliteControlCenter","0","Satellite Terminal"
"advancedrocketry:satelliteIdChip","0","Satellite Id Chip"
"advancedrocketry:satellitePowerSource","0","Basic Solar Panel"
"advancedrocketry:satellitePowerSource","1","Large Solar Panel"
"advancedrocketry:satellitePrimaryFunction","0","Optical Sensor"
"advancedrocketry:satellitePrimaryFunction","1","Composition Sensor"
"advancedrocketry:satellitePrimaryFunction","2","Mass Detector"
"advancedrocketry:satellitePrimaryFunction","3","Microwave Transmitter"
"advancedrocketry:satellitePrimaryFunction","4","Ore Mapper"
"advancedrocketry:satellitePrimaryFunction","5","Biome Changer"
"advancedrocketry:sawBlade","0","Saw Blade Assembly"
"advancedrocketry:sawBladeIron","0","Iron Saw Blade"
"advancedrocketry:sealDetector","0","Seal Detector"
"advancedrocketry:seat","0","Seat"
"advancedrocketry:smallAirlockDoor","0","Small Airlock Door"
"advancedrocketry:solarGenerator","0","Solar Generator"
"advancedrocketry:solarPanel","0","Solar Panel"
"advancedrocketry:spaceBoots","0","Space Boots"
"advancedrocketry:spaceChestplate","0","Space Suit Chest-Piece"
"advancedrocketry:spaceElevatorController","0","Space Elevator"
"advancedrocketry:spaceHelmet","0","Space Helmet"
"advancedrocketry:spaceLaser","0","Orbital Laser Drill"
"advancedrocketry:spaceLeggings","0","Space Suit Legging"
"advancedrocketry:spaceStation","0","Space Station Container"
"advancedrocketry:spaceStationChip","0","Space Station Id Chip"
"advancedrocketry:stationBuilder","0","Space Station Assembler"
"advancedrocketry:stationMarker","0","Station Docking Port"
"advancedrocketry:structureTower","0","Structure Tower"
"advancedrocketry:suitWorkStation","0","Suit Workstation"
"advancedrocketry:terraformer","0","Atmosphere Terraformer"
"advancedrocketry:unlitTorch","0","Extinguished Torch"
"advancedrocketry:vitrifiedSand","0","Vitrified Sand"
"advancedrocketry:wafer","0","Silicon Wafer"
"advancedrocketry:warpCore","0","Warp Core"
"advancedrocketry:warpMonitor","0","Warp Controller"
"animalium:bear_claw","0","Bear Claw"
"animalium:bear_claw_paxel","0","Bear Claw Paxel"
"animalium:bear_meat","0","Raw Bear Meat"
"animalium:bear_meat_cooked","0","Cooked Bear Meat"
"animalium:dog_boots","0","Wild Dog Pelt Boots"
"animalium:rat_meat","0","Raw Rat Meat"
"animalium:rat_meat_cooked","0","Cooked Rat Meat"
"animalium:wild_dog_pelt","0","Wild Dog Pelt"
"betterbuilderswands:wandDiamond","0","Diamond Wand"
"betterbuilderswands:wandIron","0","Iron Wand"
"betterbuilderswands:wandStone","0","Stone Wand"
"betterbuilderswands:wandUnbreakable","0","Unbreakable Wand"
"betterquesting:extra_life","0","Extra Life"
"betterquesting:extra_life","1","Half Heart"
"betterquesting:extra_life","2","Quarter Heart"
"betterquesting:guide_book","0","Better Questing Starter Guide"
"betterquesting:placeholder","0","Item Placeholder"
"betterquesting:submit_station","0","Object Submission Station (OSS)"
"bibliocraft:ArmorStand","0","Oak Armor Stand"
"bibliocraft:ArmorStand","1","Spruce Armor Stand"
"bibliocraft:ArmorStand","2","Birch Armor Stand"
"bibliocraft:ArmorStand","3","Jungle Armor Stand"
"bibliocraft:ArmorStand","4","Acacia Armor Stand"
"bibliocraft:ArmorStand","5","Dark Oak Armor Stand"
"bibliocraft:ArmorStand","6","Framed Armor Stand"
"bibliocraft:AtlasBook","0","Atlas"
"bibliocraft:AtlasPlate","0","Atlas Plate"
"bibliocraft:Bell","0","Desk Bell"
"bibliocraft:BiblioChase","0","Print Press Chase"
"bibliocraft:BiblioClipboard","0","Clipboard"
"bibliocraft:BiblioCreativeLock","0","Lock and Key"
"bibliocraft:BiblioDrill","0","Screw Gun"
"bibliocraft:BiblioGlasses","0","Reading Glasses"
"bibliocraft:BiblioGlasses","1","Tinted Glasses"
"bibliocraft:BiblioGlasses","2","Monocle"
"bibliocraft:BiblioRedBook","0","Redstone: Volume I"
"bibliocraft:BigBook","0","Big Writing Book"
"bibliocraft:Bookcase","0","Oak Bookcase"
"bibliocraft:Bookcase","1","Spruce Bookcase"
"bibliocraft:Bookcase","2","Birch Bookcase"
"bibliocraft:Bookcase","3","Jungle Bookcase"
"bibliocraft:Bookcase","4","Acacia Bookcase"
"bibliocraft:Bookcase","5","Dark Oak Bookcase"
"bibliocraft:Bookcase","6","Framed Bookcase"
"bibliocraft:BookcaseCreative","0","Oak Creative Bookcase"
"bibliocraft:BookcaseCreative","1","Spruce Creative Bookcase"
"bibliocraft:BookcaseCreative","2","Birch Creative Bookcase"
"bibliocraft:BookcaseCreative","3","Jungle Creative Bookcase"
"bibliocraft:BookcaseCreative","4","Acacia Creative Bookcase"
"bibliocraft:BookcaseCreative","5","Dark Oak Creative Bookcase"
"bibliocraft:BookcaseCreative","6","Framed Creative Bookcase"
"bibliocraft:Case","0","Oak Case"
"bibliocraft:Case","1","Spruce Case"
"bibliocraft:Case","2","Birch Case"
"bibliocraft:Case","3","Jungle Case"
"bibliocraft:Case","4","Acacia Case"
"bibliocraft:Case","5","Dark Oak Case"
"bibliocraft:Case","6","Framed Case"
"bibliocraft:Clipboard","0","tile.BiblioCraft:Clipboard.name"
"bibliocraft:Clock","0","Oak Clock"
"bibliocraft:Clock","1","Spruce Clock"
"bibliocraft:Clock","2","Birch Clock"
"bibliocraft:Clock","3","Jungle Clock"
"bibliocraft:Clock","4","Acacia Clock"
"bibliocraft:Clock","5","Dark Oak Clock"
"bibliocraft:Clock","6","Framed Clock"
"bibliocraft:CookieJar","0","Cookie Jar"
"bibliocraft:DeathCompass","0","Eternal Compass"
"bibliocraft:Desk","0","Oak Desk"
"bibliocraft:Desk","1","Spruce Desk"
"bibliocraft:Desk","2","Birch Desk"
"bibliocraft:Desk","3","Jungle Desk"
"bibliocraft:Desk","4","Acacia Desk"
"bibliocraft:Desk","5","Dark Oak Desk"
"bibliocraft:Desk","6","Framed Desk"
"bibliocraft:DinnerPlate","0","Dinner Plate"
"bibliocraft:DiscRack","0","Disc Rack"
"bibliocraft:EnchantedPlate","0","Enchanted Plate"
"bibliocraft:FancySign","0","Oak Fancy Sign"
"bibliocraft:FancySign","1","Spruce Fancy Sign"
"bibliocraft:FancySign","2","Birch Fancy Sign"
"bibliocraft:FancySign","3","Jungle Fancy Sign"
"bibliocraft:FancySign","4","Acacia Fancy Sign"
"bibliocraft:FancySign","5","Dark Oak Fancy Sign"
"bibliocraft:FancySign","6","Framed Fancy Sign"
"bibliocraft:FancyWorkbench","0","Oak Fancy Workbench"
"bibliocraft:FancyWorkbench","1","Spruce Fancy Workbench"
"bibliocraft:FancyWorkbench","2","Birch Fancy Workbench"
"bibliocraft:FancyWorkbench","3","Jungle Fancy Workbench"
"bibliocraft:FancyWorkbench","4","Acacia Fancy Workbench"
"bibliocraft:FancyWorkbench","5","Dark Oak Workbench"
"bibliocraft:FancyWorkbench","6","Framed Fancy Workbench"
"bibliocraft:FramedChest","0","Oak Framed Chest"
"bibliocraft:FramedChest","1","Spruce Framed Chest"
"bibliocraft:FramedChest","2","Birch Framed Chest"
"bibliocraft:FramedChest","3","Jungle Framed Chest"
"bibliocraft:FramedChest","4","Acacia Framed Chest"
"bibliocraft:FramedChest","5","Dark Oak Framed Chest"
"bibliocraft:FramedChest","6","Framed Framed Chest"
"bibliocraft:FramingBoard","0","Framing Board"
"bibliocraft:FramingSaw","0","Framing Saw"
"bibliocraft:FramingSheet","0","Framing Sheet"
"bibliocraft:FurniturePaneler","0","Oak Furniture Paneler"
"bibliocraft:FurniturePaneler","1","Spruce Furniture Paneler"
"bibliocraft:FurniturePaneler","2","Birch Furniture Paneler"
"bibliocraft:FurniturePaneler","3","Jungle Furniture Paneler"
"bibliocraft:FurniturePaneler","4","Acacia Furniture Paneler"
"bibliocraft:FurniturePaneler","5","Dark Oak Furniture Paneler"
"bibliocraft:FurniturePaneler","6","Framed Furniture Paneler"
"bibliocraft:HandDrill","0","Hand Drill"
"bibliocraft:Label","0","Oak Wood Label"
"bibliocraft:Label","1","Spruce Wood Label"
"bibliocraft:Label","2","Birch Wood Label"
"bibliocraft:Label","3","Jungle Wood Label"
"bibliocraft:Label","4","Acacia Label"
"bibliocraft:Label","5","Dark Oak Label"
"bibliocraft:Label","6","Framed Label"
"bibliocraft:LampGold","0","Fancy Lamp"
"bibliocraft:LampGold","1","Fancy Lamp"
"bibliocraft:LampGold","2","Fancy Lamp"
"bibliocraft:LampGold","3","Fancy Lamp"
"bibliocraft:LampGold","4","Fancy Lamp"
"bibliocraft:LampGold","5","Fancy Lamp"
"bibliocraft:LampGold","6","Fancy Lamp"
"bibliocraft:LampGold","7","Fancy Lamp"
"bibliocraft:LampGold","8","Fancy Lamp"
"bibliocraft:LampGold","9","Fancy Lamp"
"bibliocraft:LampGold","10","Fancy Lamp"
"bibliocraft:LampGold","11","Fancy Lamp"
"bibliocraft:LampGold","12","Fancy Lamp"
"bibliocraft:LampGold","13","Fancy Lamp"
"bibliocraft:LampGold","14","Fancy Lamp"
"bibliocraft:LampGold","15","Fancy Lamp"
"bibliocraft:LampIron","0","Fancy Lamp"
"bibliocraft:LampIron","1","Fancy Lamp"
"bibliocraft:LampIron","2","Fancy Lamp"
"bibliocraft:LampIron","3","Fancy Lamp"
"bibliocraft:LampIron","4","Fancy Lamp"
"bibliocraft:LampIron","5","Fancy Lamp"
"bibliocraft:LampIron","6","Fancy Lamp"
"bibliocraft:LampIron","7","Fancy Lamp"
"bibliocraft:LampIron","8","Fancy Lamp"
"bibliocraft:LampIron","9","Fancy Lamp"
"bibliocraft:LampIron","10","Fancy Lamp"
"bibliocraft:LampIron","11","Fancy Lamp"
"bibliocraft:LampIron","12","Fancy Lamp"
"bibliocraft:LampIron","13","Fancy Lamp"
"bibliocraft:LampIron","14","Fancy Lamp"
"bibliocraft:LampIron","15","Fancy Lamp"
"bibliocraft:LanternGold","0","Fancy Lantern"
"bibliocraft:LanternGold","1","Fancy Lantern"
"bibliocraft:LanternGold","2","Fancy Lantern"
"bibliocraft:LanternGold","3","Fancy Lantern"
"bibliocraft:LanternGold","4","Fancy Lantern"
"bibliocraft:LanternGold","5","Fancy Lantern"
"bibliocraft:LanternGold","6","Fancy Lantern"
"bibliocraft:LanternGold","7","Fancy Lantern"
"bibliocraft:LanternGold","8","Fancy Lantern"
"bibliocraft:LanternGold","9","Fancy Lantern"
"bibliocraft:LanternGold","10","Fancy Lantern"
"bibliocraft:LanternGold","11","Fancy Lantern"
"bibliocraft:LanternGold","12","Fancy Lantern"
"bibliocraft:LanternGold","13","Fancy Lantern"
"bibliocraft:LanternGold","14","Fancy Lantern"
"bibliocraft:LanternGold","15","Fancy Lantern"
"bibliocraft:LanternIron","0","Fancy Lantern"
"bibliocraft:LanternIron","1","Fancy Lantern"
"bibliocraft:LanternIron","2","Fancy Lantern"
"bibliocraft:LanternIron","3","Fancy Lantern"
"bibliocraft:LanternIron","4","Fancy Lantern"
"bibliocraft:LanternIron","5","Fancy Lantern"
"bibliocraft:LanternIron","6","Fancy Lantern"
"bibliocraft:LanternIron","7","Fancy Lantern"
"bibliocraft:LanternIron","8","Fancy Lantern"
"bibliocraft:LanternIron","9","Fancy Lantern"
"bibliocraft:LanternIron","10","Fancy Lantern"
"bibliocraft:LanternIron","11","Fancy Lantern"
"bibliocraft:LanternIron","12","Fancy Lantern"
"bibliocraft:LanternIron","13","Fancy Lantern"
"bibliocraft:LanternIron","14","Fancy Lantern"
"bibliocraft:LanternIron","15","Fancy Lantern"
"bibliocraft:MapFrame","0","Oak Map Frame"
"bibliocraft:MapFrame","1","Spruce Map Frame"
"bibliocraft:MapFrame","2","Birch Map Frame"
"bibliocraft:MapFrame","3","Jungle Map Frame"
"bibliocraft:MapFrame","4","Acacia Map Frame"
"bibliocraft:MapFrame","5","Dark Oak Map Frame"
"bibliocraft:MapFrame","6","Framed Map Frame"
"bibliocraft:MarkerPole","0","tile.BiblioCraft:MarkerPole.name"
"bibliocraft:PaintingCanvas","0","Painting Canvas"
"bibliocraft:PaintingFrameBorderless","0","Oak Painting Frame"
"bibliocraft:PaintingFrameBorderless","1","Spruce Painting Frame"
"bibliocraft:PaintingFrameBorderless","2","Birch Painting Frame"
"bibliocraft:PaintingFrameBorderless","3","Jungle Painting Frame"
"bibliocraft:PaintingFrameBorderless","4","Acacia Painting Frame"
"bibliocraft:PaintingFrameBorderless","5","Dark Oak Painting Frame"
"bibliocraft:PaintingFrameBorderless","6","Framed Painting Frame"
"bibliocraft:PaintingFrameFancy","0","Oak Painting Frame"
"bibliocraft:PaintingFrameFancy","1","Spruce Painting Frame"
"bibliocraft:PaintingFrameFancy","2","Birch Painting Frame"
"bibliocraft:PaintingFrameFancy","3","Jungle Painting Frame"
"bibliocraft:PaintingFrameFancy","4","Acacia Painting Frame"
"bibliocraft:PaintingFrameFancy","5","Dark Oak Painting Frame"
"bibliocraft:PaintingFrameFancy","6","Framed Painting Frame"
"bibliocraft:PaintingFrameFlat","0","Oak Painting Frame"
"bibliocraft:PaintingFrameFlat","1","Spruce Painting Frame"
"bibliocraft:PaintingFrameFlat","2","Birch Painting Frame"
"bibliocraft:PaintingFrameFlat","3","Jungle Painting Frame"
"bibliocraft:PaintingFrameFlat","4","Acacia Painting Frame"
"bibliocraft:PaintingFrameFlat","5","Dark Oak Painting Frame"
"bibliocraft:PaintingFrameFlat","6","Framed Painting Frame"
"bibliocraft:PaintingFrameMiddle","0","Oak Painting Frame"
"bibliocraft:PaintingFrameMiddle","1","Spruce Painting Frame"
"bibliocraft:PaintingFrameMiddle","2","Birch Painting Frame"
"bibliocraft:PaintingFrameMiddle","3","Jungle Painting Frame"
"bibliocraft:PaintingFrameMiddle","4","Acacia Painting Frame"
"bibliocraft:PaintingFrameMiddle","5","Dark Oak Painting Frame"
